year_id,location_name,rei_id,food,age_group_name,sex,parameter,mean,upper,lower,unit,direction,lower_optimal,optimal,upper_optimal,unit_optimal,Relative_Percent,range_percent,percent_over_under,opt_achieved
2017,Philippines,119,fiber,All available ages,Female,continuous,5.80649739250304,6.11636360850432,5.4993387975315,g/day,low,19,24,28,g,24.193739135429336,30.560512592121263,-69.43948740787874,No
2017,Sri Lanka,119,fiber,All available ages,Male,continuous,13.3621595220995,13.9240221170567,12.8039194998274,g/day,low,19,24,28,g,55.67566467541458,70.32715537947105,-29.67284462052895,No
2017,Sri Lanka,119,fiber,All available ages,Female,continuous,11.2872474951803,11.7851718917099,10.7610430175987,g/day,low,19,24,28,g,47.03019789658458,59.40656576410683,-40.59343423589316,No
2017,Thailand,119,fiber,All available ages,Male,continuous,7.61754734672969,7.99529656373632,7.26607422579059,g/day,low,19,24,28,g,31.739780611373707,40.09235445647206,-59.90764554352794,No
2017,Thailand,119,fiber,All available ages,Female,continuous,6.48811743874081,6.81898046140866,6.17784620150318,g/day,low,19,24,28,g,27.033822661420043,34.14798651968847,-65.85201348031153,No
2017,Timor-Leste,119,fiber,All available ages,Male,continuous,11.0137267089151,11.62266701643,10.3848519799607,g/day,low,19,24,28,g,45.890527953812914,57.96698267850052,-42.03301732149948,No
2017,Timor-Leste,119,fiber,All available ages,Female,continuous,9.30480358413108,9.83816398684923,8.74545384109864,g/day,low,19,24,28,g,38.7700149338795,48.97265044279515,-51.02734955720485,No
2017,Vietnam,119,fiber,All available ages,Male,continuous,6.52928967383037,6.893888002453,6.17063778306999,g/day,low,19,24,28,g,27.205373640959873,34.36468249384405,-65.63531750615596,No
2017,Vietnam,119,fiber,All available ages,Female,continuous,5.47834358848804,5.80067512773673,5.16993182217654,g/day,low,19,24,28,g,22.82643161870017,28.833387307831792,-71.1666126921682,No
2017,Fiji,119,fiber,All available ages,Male,continuous,16.1116429283621,17.0716111123359,15.2333531141239,g/day,low,19,24,28,g,67.1318455348421,84.79812067559,-15.201879324409992,No
2017,Fiji,119,fiber,All available ages,Female,continuous,13.6730274457025,14.501944660588,12.8954253363931,g/day,low,19,24,28,g,56.97094769042709,71.96330234580263,-28.03669765419737,No
2017,Kiribati,119,fiber,All available ages,Male,continuous,14.3169247017723,15.8184844926677,12.8830485107207,g/day,low,19,24,28,g,59.65385292405124,75.35223527248579,-24.647764727514215,No
2017,Kiribati,119,fiber,All available ages,Female,continuous,12.1296387716703,13.377225902492,10.9640962611955,g/day,low,19,24,28,g,50.54016154862625,63.840204061422625,-36.159795938577375,No
2017,Marshall Islands,119,fiber,All available ages,Male,continuous,15.0965686563567,16.2530830113673,14.0085533024621,g/day,low,19,24,28,g,62.90236940148625,79.45562450714053,-20.544375492859473,No
2017,Marshall Islands,119,fiber,All available ages,Female,continuous,12.7994239260305,13.692530745085,11.9237759408917,g/day,low,19,24,28,g,53.33093302512708,67.36538908437105,-32.634610915628954,No
2017,Federated States of Micronesia,119,fiber,All available ages,Male,continuous,14.7062800337076,15.7926993058632,13.5879545462361,g/day,low,19,24,28,g,61.276166807115,77.40147386161894,-22.598526138381054,No
2017,Federated States of Micronesia,119,fiber,All available ages,Female,continuous,12.462029020071,13.3559659119994,11.5513064699951,g/day,low,19,24,28,g,51.9251209169625,65.58962642142632,-34.41037357857368,No
2017,Papua New Guinea,119,fiber,All available ages,Male,continuous,20.2462903070541,21.3052380888411,19.3419100424328,g/day,low,19,24,28,g,84.35954294605875,106.55942266870579,0,Yes
2017,Papua New Guinea,119,fiber,All available ages,Female,continuous,17.0093086564239,17.8544044667123,16.0891209278454,g/day,low,19,24,28,g,70.87211940176626,89.52267713907315,-10.477322860926837,No
2017,Samoa,119,fiber,All available ages,Male,continuous,16.807553004231,18.5105177525073,15.1435794182547,g/day,low,19,24,28,g,70.03147085096249,88.46080528542632,-11.539194714573684,No
2017,Samoa,119,fiber,All available ages,Female,continuous,14.2706917237664,15.7396918969018,13.0047432353063,g/day,low,19,24,28,g,59.46121551569333,75.10890380929685,-24.891096190703156,No
2017,Solomon Islands,119,fiber,All available ages,Male,continuous,20.7298081657972,21.715019370705,19.7824199867142,g/day,low,19,24,28,g,86.37420069082165,109.1042535041958,0,Yes
2017,Solomon Islands,119,fiber,All available ages,Female,continuous,17.5464109076547,18.4394652277897,16.7113456759457,g/day,low,19,24,28,g,73.11004544856125,92.34953109291946,-7.650468907080528,No
2017,Tonga,119,fiber,All available ages,Male,continuous,16.0669323506509,17.2208188034692,14.9193937468683,g/day,low,19,24,28,g,66.94555146104543,84.56280184553107,-15.43719815446894,No
2017,Tonga,119,fiber,All available ages,Female,continuous,13.5983294348954,14.5211951354583,12.6772843231044,g/day,low,19,24,28,g,56.659705978730834,71.5701549205021,-28.429845079497902,No
2017,Vanuatu,119,fiber,All available ages,Male,continuous,15.3737877805718,17.0530639423988,13.8937076994846,g/day,low,19,24,28,g,64.05744908571583,80.91467252932526,-19.08532747067474,No
2017,Vanuatu,119,fiber,All available ages,Female,continuous,12.9441213336732,14.2700809289922,11.7163365104704,g/day,low,19,24,28,g,53.933838890305,68.12695438775368,-31.873045612246315,No
2017,Armenia,119,fiber,All available ages,Male,continuous,12.7613694677159,13.4486616728372,12.1485572738379,g/day,low,19,24,28,g,53.17237278214958,67.16510246166263,-32.83489753833737,No
2017,Armenia,119,fiber,All available ages,Female,continuous,10.7994897354691,11.4010029179044,10.2032740597442,g/day,low,19,24,28,g,44.99787389778792,56.83941966036369,-43.16058033963632,No
